week,staff_id,staff_name,role,service,present
2,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,1
3,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,0
4,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,1
5,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,1
6,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,0
7,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,0
8,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,1
9,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,0
10,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,1
11,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,1
12,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,0
13,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,1
14,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,1
15,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,0
16,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,1
17,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,1
18,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,0
19,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,1
20,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,1
21,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,0
22,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,1
23,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,1
24,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,0
25,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,1
26,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,1
27,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,0
28,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,1
29,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,0
30,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,0
31,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,1
32,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,1
33,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,0
34,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,0
35,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,1
36,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,0
37,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,1
38,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,1
39,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,0
40,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,0
41,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,1
42,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,0
43,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,1
44,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,1
45,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,0
46,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,1
47,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,1
48,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,0
49,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,1
50,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,1
51,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,0
52,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,1
1,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,1
2,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,1
3,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,0
4,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,1
5,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,1
6,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,0
7,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,1
8,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,1
9,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,0
10,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,1
11,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,1
12,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,0
13,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,1
14,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,0
15,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,0
16,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,1
17,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,1
18,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,0
19,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,0
20,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,1
21,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,0
22,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,1
23,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,1
24,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,0
25,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,1
26,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,1
27,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,0
28,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,1
29,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,1
30,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,0
31,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,1
32,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,1
33,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,0
34,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,1
35,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,1
36,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,0
37,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,1
38,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,1
39,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,0
40,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,1
41,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,1
42,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,0
43,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,1
44,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,1
45,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,0
46,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,0
47,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,1
48,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,0
49,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,1
50,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,1
51,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,0
52,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,1
1,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,1
2,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,1
3,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,0
4,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,1
5,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,1
6,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,0
7,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,1
8,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,1
9,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,0
10,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,1
11,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,0
12,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,0
13,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,1
14,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,1
15,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,0
16,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,1
17,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,1
18,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,0
19,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,1
20,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,1
21,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,0
22,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,1
23,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,1
24,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,0
25,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,1
26,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,1
27,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,0
28,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,1
29,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,1
30,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,0
31,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,1
32,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,1
33,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,0
34,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,1
35,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,1
36,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,0
37,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,0
38,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,1
39,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,0
40,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,1
41,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,1
42,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,0
43,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,1
44,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,1
45,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,0
46,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,1
47,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,1
48,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,0
49,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,1
50,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,1
51,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,0
52,STF-a4c9b3f0,Sherri Baker,nursing_assistant,emergency,1
1,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,1
2,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,1
3,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,0
4,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,1
5,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,1
6,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,0
7,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,1
8,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,1
9,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,0
10,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,1
11,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,1
12,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,0
13,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,1
14,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,1
15,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,0
16,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,1
17,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,1
18,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,0
19,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,1
20,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,1
21,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,0
22,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,1
23,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,0
24,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,0
25,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,1
26,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,0
27,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,0
28,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,1
29,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,0
30,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,0
31,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,1
32,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,1
33,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,0
34,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,1
35,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,1
36,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,0
37,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,1
38,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,1
39,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,0
40,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,1
41,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,1
42,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,0
43,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,0
44,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,1
45,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,0
46,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,1
47,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,1
48,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,0
49,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,1
50,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,1
51,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,0
52,STF-25d79742,Cassandra Gaines,nursing_assistant,emergency,1
1,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,1
2,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,1
3,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,0
4,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,1
5,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,0
6,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,0
7,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,1
8,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,1
9,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,0
10,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,1
11,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,1
12,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,0
13,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,1
14,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,1
15,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,0
16,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,1
17,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,0
18,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,0
19,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,1
20,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,1
21,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,0
22,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,1
23,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,1
24,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,0
25,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,1
26,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,1
27,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,0
28,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,1
29,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,1
30,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,0
31,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,0
32,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,1
33,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,0
34,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,0
35,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,1
36,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,0
37,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,1
38,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,1
39,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,0
40,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,1
41,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,1
42,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,0
43,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,1
44,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,1
45,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,0
46,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,1
47,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,1
48,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,0
49,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,1
50,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,1
51,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,0
52,STF-03fbeddc,Elizabeth Fowler,nursing_assistant,emergency,1
1,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,1
2,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,1
3,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,0
4,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,1
5,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,1
6,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,0
7,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,1
8,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,0
9,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,0
10,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,1
11,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,1
12,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,0
13,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,1
14,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,1
15,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,0
16,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,1
17,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,1
18,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,0
19,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,1
20,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,1
21,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,0
22,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,1
23,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,1
24,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,0
25,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,1
26,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,1
27,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,0
28,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,1
29,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,1
30,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,0
31,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,1
32,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,1
33,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,0
34,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,1
35,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,1
36,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,0
37,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,1
38,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,1
39,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,0
40,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,1
41,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,1
42,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,0
43,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,1
44,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,1
45,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,0
46,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,1
47,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,1
48,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,0
49,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,1
50,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,1
51,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,0
52,STF-2dcdd6fb,Brittany Farmer,doctor,surgery,0
1,STF-839e61f9,Paula Moreno,doctor,surgery,1
2,STF-839e61f9,Paula Moreno,doctor,surgery,1
3,STF-839e61f9,Paula Moreno,doctor,surgery,0
4,STF-839e61f9,Paula Moreno,doctor,surgery,1
5,STF-839e61f9,Paula Moreno,doctor,surgery,1
6,STF-839e61f9,Paula Moreno,doctor,surgery,0
7,STF-839e61f9,Paula Moreno,doctor,surgery,1
8,STF-839e61f9,Paula Moreno,doctor,surgery,1
9,STF-839e61f9,Paula Moreno,doctor,surgery,0
10,STF-839e61f9,Paula Moreno,doctor,surgery,1
11,STF-839e61f9,Paula Moreno,doctor,surgery,1
12,STF-839e61f9,Paula Moreno,doctor,surgery,0
13,STF-839e61f9,Paula Moreno,doctor,surgery,1
14,STF-839e61f9,Paula Moreno,doctor,surgery,1
15,STF-839e61f9,Paula Moreno,doctor,surgery,0
16,STF-839e61f9,Paula Moreno,doctor,surgery,1
17,STF-839e61f9,Paula Moreno,doctor,surgery,1
18,STF-839e61f9,Paula Moreno,doctor,surgery,0
19,STF-839e61f9,Paula Moreno,doctor,surgery,1
20,STF-839e61f9,Paula Moreno,doctor,surgery,1
21,STF-839e61f9,Paula Moreno,doctor,surgery,0
22,STF-839e61f9,Paula Moreno,doctor,surgery,1
23,STF-839e61f9,Paula Moreno,doctor,surgery,0
24,STF-839e61f9,Paula Moreno,doctor,surgery,0
25,STF-839e61f9,Paula Moreno,doctor,surgery,1
26,STF-839e61f9,Paula Moreno,doctor,surgery,1
27,STF-839e61f9,Paula Moreno,doctor,surgery,0
28,STF-839e61f9,Paula Moreno,doctor,surgery,0
29,STF-839e61f9,Paula Moreno,doctor,surgery,1
30,STF-839e61f9,Paula Moreno,doctor,surgery,0
31,STF-839e61f9,Paula Moreno,doctor,surgery,1
32,STF-839e61f9,Paula Moreno,doctor,surgery,1
33,STF-839e61f9,Paula Moreno,doctor,surgery,0
34,STF-839e61f9,Paula Moreno,doctor,surgery,0
35,STF-839e61f9,Paula Moreno,doctor,surgery,1
36,STF-839e61f9,Paula Moreno,doctor,surgery,0
37,STF-839e61f9,Paula Moreno,doctor,surgery,1
38,STF-839e61f9,Paula Moreno,doctor,surgery,1
39,STF-839e61f9,Paula Moreno,doctor,surgery,0
40,STF-839e61f9,Paula Moreno,doctor,surgery,1
41,STF-839e61f9,Paula Moreno,doctor,surgery,1
42,STF-839e61f9,Paula Moreno,doctor,surgery,0
43,STF-839e61f9,Paula Moreno,doctor,surgery,1
44,STF-839e61f9,Paula Moreno,doctor,surgery,1
45,STF-839e61f9,Paula Moreno,doctor,surgery,0
46,STF-839e61f9,Paula Moreno,doctor,surgery,1
47,STF-839e61f9,Paula Moreno,doctor,surgery,1
48,STF-839e61f9,Paula Moreno,doctor,surgery,0
49,STF-839e61f9,Paula Moreno,doctor,surgery,1
50,STF-839e61f9,Paula Moreno,doctor,surgery,1
51,STF-839e61f9,Paula Moreno,doctor,surgery,0
52,STF-839e61f9,Paula Moreno,doctor,surgery,1
1,STF-206b10dc,Fred Smith,doctor,surgery,1
2,STF-206b10dc,Fred Smith,doctor,surgery,1
3,STF-206b10dc,Fred Smith,doctor,surgery,0
4,STF-206b10dc,Fred Smith,doctor,surgery,1
5,STF-206b10dc,Fred Smith,doctor,surgery,1
6,STF-206b10dc,Fred Smith,doctor,surgery,0
7,STF-206b10dc,Fred Smith,doctor,surgery,1
8,STF-206b10dc,Fred Smith,doctor,surgery,1
9,STF-206b10dc,Fred Smith,doctor,surgery,0
10,STF-206b10dc,Fred Smith,doctor,surgery,1
11,STF-206b10dc,Fred Smith,doctor,surgery,1
